3.35261092285 0.0001 0.01 0.0 0.0
3.35261092285 0.0931 0.01 0.0 0.0
3.35261092285 0.1861 0.01 0.0 0.0
3.35261092285 0.2791 0.01 0.0 0.0
3.35261092285 0.3721 0.01 0.0 0.0
3.35261092285 0.4651 0.01 0.0 0.0
3.35261092285 0.5581 0.01 0.0 0.0
3.35261092285 0.6511 0.01 9.83745953915e-05 6.16139657908e-06
3.35261092285 0.7441 0.01 0.000250729731947 1.45395314424e-05
3.35261092285 0.8371 0.01 0.000415957378694 2.59790541529e-05
3.35261092285 0.9301 0.01 0.000605455059653 2.16469710725e-05
3.35261092285 1.0231 0.01 0.000993499317819 0.000120305639732
3.35261092285 1.1161 0.01 0.00103105946023 1.71974723657e-05
3.35261092285 1.2091 0.01 0.00139266147573 2.05628869074e-05
3.35261092285 1.3021 0.01 0.00168636172044 3.99404168038e-05
3.35261092285 1.3951 0.01 0.00199766549481 4.85143825275e-05
3.35261092285 1.4881 0.01 0.00221330888713 6.13020253559e-05
3.35261092285 1.5811 0.01 0.00244387036106 7.31840473699e-05
3.35261092285 1.6741 0.01 0.00206245716262 0.000102922075818
3.35261092285 1.7671 0.01 0.00190166548893 0.000179607630136
3.35261092285 1.8601 0.01 0.000644071185801 0.000144927008993
3.35261092285 0.0001 0.028 0.0 0.0
3.35261092285 0.0931 0.028 0.0 0.0
3.35261092285 0.1861 0.028 0.0 0.0
3.35261092285 0.2791 0.028 0.0 0.0
3.35261092285 0.3721 0.028 0.0 0.0
3.35261092285 0.4651 0.028 0.0 0.0
3.35261092285 0.5581 0.028 1.91372486144e-05 2.22117558207e-06
3.35261092285 0.6511 0.028 0.000269012890059 1.34179119554e-05
3.35261092285 0.7441 0.028 0.000608652876798 1.91800223104e-05
3.35261092285 0.5581 0.028 0.00075 5.787751e-06
3.35261092285 0.9301 0.028 0.0016384872127 5.28477707856e-05
3.35261092285 1.0231 0.028 0.00222014145596 6.62891615873e-05
3.35261092285 1.1161 0.028 0.00315574142521 0.000176508426636
3.35261092285 1.2091 0.028 0.00378065466856 4.78193165232e-05
3.35261092285 1.3021 0.028 0.00468293180447 9.98648993558e-05
3.35261092285 1.3951 0.028 0.00546121403742 0.000124323133112
3.35261092285 1.4881 0.028 0.00656429240108 0.000175941290723
3.35261092285 1.5811 0.028 0.00676874458156 0.000192942035661
3.35261092285 1.6741 0.028 0.00611881828052 0.000310087818427
3.35261092285 1.7671 0.028 0.00483727275086 0.000335911580953
3.35261092285 1.8601 0.028 0.000782746713793 0.000172245204798
3.35261092285 0.0001 0.046 0.0 0.0
3.35261092285 0.0931 0.046 0.0 0.0
3.35261092285 0.1861 0.046 0.0 0.0
3.35261092285 0.2791 0.046 0.0 0.0
3.35261092285 0.3721 0.046 0.0 0.0
3.35261092285 0.4651 0.046 0.0 0.0
3.35261092285 0.5581 0.046 3.63954498694e-05 8.28226605621e-06
3.35261092285 0.6511 0.046 0.000749390959941 0.000314695310557
3.35261092285 0.7441 0.046 0.0010157999047 4.40672529299e-05
