3.353 0.5 0.01 0.0 1.59431579435e-128
3.353 0.511023622047 0.01 0.0 1.55709020851e-128
3.353 0.522047244094 0.01 0.0 1.52138243082e-128
3.353 0.533070866142 0.01 0.0 1.48709880473e-128
3.353 0.544094488189 0.01 0.0 1.45415326362e-128
3.353 0.555118110236 0.01 5.47784021979e-06 2.05055841804e-08
3.353 0.566141732283 0.01 1.25042654297e-05 5.3083086994e-08
3.353 0.577165354331 0.01 2.10877495251e-05 7.71646472729e-08
3.353 0.588188976378 0.01 3.07998369475e-05 1.41148933246e-07
3.353 0.599212598425 0.01 4.09732769648e-05 1.95285463914e-07
3.353 0.610236220472 0.01 5.25435971532e-05 2.12252124317e-07
3.353 0.62125984252 0.01 6.41264606556e-05 2.36539505836e-07
3.353 0.632283464567 0.01 7.67310340325e-05 2.59922079445e-07
3.353 0.643307086614 0.01 8.97264140411e-05 4.00824866106e-07
3.353 0.654330708661 0.01 0.000102917643599 4.33771295509e-07
3.353 0.665354330709 0.01 0.000117637612778 4.39708748877e-07
3.353 0.676377952756 0.01 0.000131130679699 3.98879869868e-07
3.353 0.687401574803 0.01 0.00014541164127 4.57238206006e-07
3.353 0.69842519685 0.01 0.000162012409238 5.58976615231e-07
3.353 0.709448818898 0.01 0.000177733641867 8.10046429807e-07
3.353 0.720472440945 0.01 0.000189363066284 6.13942708017e-07
3.353 0.731496062992 0.01 0.000209760626393 8.61473708084e-07
3.353 0.742519685039 0.01 0.000227353886323 8.70855480646e-07
3.353 0.753543307087 0.01 0.000244734688051 8.12297759408e-07
3.353 0.764566929134 0.01 0.000261782015144 8.58647768895e-07
3.353 0.775590551181 0.01 0.000280950330727 1.05321210248e-06
3.353 0.786614173228 0.01 0.000301128744682 9.42953623348e-07
3.353 0.797637795276 0.01 0.000317942632977 1.03734063761e-06
3.353 0.808661417323 0.01 0.00033831120136 1.11576991829e-06
3.353 0.81968503937 0.01 0.000356927977195 1.1801677429e-06
3.353 0.830708661417 0.01 0.000378247252854 1.40250084442e-06
3.353 0.841732283465 0.01 0.000401531385617 1.17700358983e-06
3.353 0.852755905512 0.01 0.000423034589884 1.32502313955e-06
3.353 0.863779527559 0.01 0.000443771230313 1.46442637977e-06
3.353 0.874803149606 0.01 0.000464556898856 1.49379387531e-06
3.353 0.885826771654 0.01 0.000484320868932 1.69891451159e-06
3.353 0.896850393701 0.01 0.000506420364662 1.72719457308e-06
3.353 0.907874015748 0.01 0.000531822201489 1.94407278329e-06
3.353 0.918897637795 0.01 0.000555741819754 2.38454397203e-06
3.353 0.929921259843 0.01 0.000579391979619 2.70189343052e-06
3.353 0.94094488189 0.01 0.000608845007054 2.03635997305e-06
3.353 0.951968503937 0.01 0.000632162784308 2.44440255524e-06
3.353 0.962992125984 0.01 0.000658999535152 2.05144652417e-06
3.353 0.974015748031 0.01 0.000682878423472 2.40560533501e-06
3.353 0.985039370079 0.01 0.000712687896467 2.21225245686e-06
3.353 0.996062992126 0.01 0.000734780420158 2.82395651756e-06
3.353 1.00708661417 0.01 0.000760443564079 2.86793180908e-06
3.353 1.01811023622 0.01 0.000789854593972 2.9505067791e-06
3.353 1.02913385827 0.01 0.000817004830696 2.61471229126e-06
3.353 1.04015748031 0.01 0.000841820878729 2.83137133737e-06
3.353 1.05118110236 0.01 0.000874726848019 2.95476684727e-06
3.353 1.06220472441 0.01 0.00090534330177 3.61246048201e-06
3.353 1.07322834646 0.01 0.000939131675882 3.3799628265e-06
3.353 1.0842519685 0.01 0.000969687703777 2.90759781344e-06
3.353 1.09527559055 0.01 0.000997395075578 3.44332703716e-06
3.353 1.1062992126 0.01 0.00101976242033 3.75228611107e-06
3.353 1.11732283465 0.01 0.00105844135284 3.44311619688e-06
3.353 1.12834645669 0.01 0.00108694719665 3.66768814488e-06
3.353 1.13937007874 0.01 0.0011266708504 4.80145489138e-06
3.353 1.15039370079 0.01 0.00115849271315 3.56061547105e-06
3.353 1.16141732283 0.01 0.00118349346356 4.47506827762e-06
3.353 1.17244094488 0.01 0.00121891821676 4.13785963145e-06
3.353 1.18346456693 0.01 0.00125245408921 4.43686979156e-06
3.353 1.19448818898 0.01 0.00129320585773 5.09981759899e-06
3.353 1.20551181102 0.01 0.00132804000623 4.03236023516e-06
3.353 1.21653543307 0.01 0.00136095006385 4.99714293576e-06
3.353 1.22755905512 0.01 0.00139389806367 4.30377871698e-06
3.353 1.23858267717 0.01 0.00143234939054 4.23287528138e-06
3.353 1.24960629921 0.01 0.00147226073555 4.73541461871e-06
3.353 1.26062992126 0.01 0.0015010190633 5.20434415537e-06
3.353 1.27165354331 0.01 0.00154248142708 4.79095224725e-06
3.353 1.28267716535 0.01 0.00157518002218 5.71848853953e-06
3.353 1.2937007874 0.01 0.00162053993295 5.00368082661e-06
3.353 1.30472440945 0.01 0.0016353952505 5.00470835622e-06
3.353 1.3157480315 0.01 0.00168714494964 5.88051655578e-06
3.353 1.32677165354 0.01 0.00171076084766 5.53084038257e-06
3.353 1.33779527559 0.01 0.00175870334542 6.0833614361e-06
3.353 1.34881889764 0.01 0.00178593134267 6.3579468401e-06
3.353 1.35984251969 0.01 0.00180862154526 6.06522069882e-06
3.353 1.37086614173 0.01 0.00185692493575 6.51527391343e-06
3.353 1.38188976378 0.01 0.00187798240384 6.22180815068e-06
3.353 1.39291338583 0.01 0.00190791396946 5.9516516199e-06
3.353 1.40393700787 0.01 0.00194570781247 6.37141358777e-06
3.353 1.41496062992 0.01 0.00198559417373 5.53504381217e-06
3.353 1.42598425197 0.01 0.00201255938861 7.74693414632e-06
3.353 1.43700787402 0.01 0.00202801761882 7.22274718519e-06
3.353 1.44803149606 0.01 0.00205946289998 6.95572743345e-06
3.353 1.45905511811 0.01 0.00210481216584 7.830647812e-06
3.353 1.47007874016 0.01 0.00213297275048 7.75214588596e-06
3.353 1.4811023622 0.01 0.00215834422762 8.33606295753e-06
3.353 1.49212598425 0.01 0.0021852177813 7.29398072957e-06
3.353 1.5031496063 0.01 0.00219169173241 7.54645544563e-06
3.353 1.51417322835 0.01 0.00223416172523 6.74601693331e-06
3.353 1.52519685039 0.01 0.00224801385349 6.66929731693e-06
3.353 1.53622047244 0.01 0.00225376352101 7.12419879272e-06
3.353 1.54724409449 0.01 0.00226510672321 8.19889871704e-06
3.353 1.55826771654 0.01 0.00228199440521 7.24918410748e-06
3.353 1.56929133858 0.01 0.00229706866387 7.81418868256e-06
3.353 1.58031496063 0.01 0.00228525856911 8.35890798444e-06
3.353 1.59133858268 0.01 0.00231849164709 9.24423953171e-06
3.353 1.60236220472 0.01 0.00231877471672 6.887606055e-06
3.353 1.61338582677 0.01 0.00230231072568 9.29624945379e-06
3.353 1.62440944882 0.01 0.00230673969689 8.13296771741e-06
3.353 1.63543307087 0.01 0.00230378670657 8.27441574283e-06
3.353 1.64645669291 0.01 0.00227654813006 8.45969649384e-06
3.353 1.65748031496 0.01 0.00226288826478 7.99904932645e-06
3.353 1.66850393701 0.01 0.00224948024112 1.00313952827e-05
3.353 1.67952755906 0.01 0.00220551475664 9.09608545109e-06
3.353 1.6905511811 0.01 0.00216236923199 8.21085450911e-06
3.353 1.70157480315 0.01 0.00213725526773 8.11369020908e-06
3.353 1.7125984252 0.01 0.00208430444729 9.01407674136e-06
3.353 1.72362204724 0.01 0.00203707978952 7.90994639972e-06
3.353 1.73464566929 0.01 0.00195757407661 7.88468527993e-06
3.353 1.74566929134 0.01 0.00187999322833 7.17548302992e-06
3.353 1.75669291339 0.01 0.00178429251686 8.62497548351e-06
3.353 1.76771653543 0.01 0.00170681532452 6.54217398314e-06
3.353 1.77874015748 0.01 0.00160506473929 5.47649490328e-06
3.353 1.78976377953 0.01 0.00149103443153 6.15088749927e-06
3.353 1.80078740157 0.01 0.00135820417092 5.42104074144e-06
3.353 1.81181102362 0.01 0.00121996555748 5.47910416241e-06
3.353 1.82283464567 0.01 0.00106451614928 4.19893269591e-06
3.353 1.83385826772 0.01 0.000902418240136 4.2074978906e-06
3.353 1.84488188976 0.01 0.000720979439591 3.65588555541e-06
3.353 1.85590551181 0.01 0.000512835265257 2.88975759684e-06
3.353 1.86692913386 0.01 0.000290585987741 1.75921664304e-06
3.353 1.87795275591 0.01 0.0 2.60188959687e-129
3.353 1.88897637795 0.01 0.0 2.57202252203e-129
3.353 1.9 0.01 0.0 2.54252788786e-129
3.353 0.5 0.016171875 0.0 2.57733347488e-128
3.353 0.511023622047 0.016171875 0.0 2.51718997567e-128
3.353 0.522047244094 0.016171875 0.0 2.45949642473e-128
3.353 0.533070866142 0.016171875 0.0 2.4041018266e-128
3.353 0.544094488189 0.016171875 0.0 2.35086740513e-128
3.353 0.555118110236 0.016171875 8.78196317864e-06 4.12021132566e-08
3.353 0.566141732283 0.016171875 2.04059249391e-05 9.49944317746e-08
3.353 0.577165354331 0.016171875 3.40731500713e-05 2.19554474268e-07
3.353 0.588188976378 0.016171875 4.93128745692e-05 1.65971702203e-07
3.353 0.599212598425 0.016171875 6.56444109816e-05 2.29806944707e-07
3.353 0.610236220472 0.016171875 8.39051005207e-05 3.13191316199e-07
3.353 0.62125984252 0.016171875 0.000103417039762 5.84388403443e-07
3.353 0.632283464567 0.016171875 0.000124241423419 5.64555909463e-07
3.353 0.643307086614 0.016171875 0.000143477682887 4.8844248965e-07
3.353 0.654330708661 0.016171875 0.000166922222289 6.23019342663e-07
3.353 0.665354330709 0.016171875 0.000190941144432 6.5136741655e-07
3.353 0.676377952756 0.016171875 0.00021428587918 7.19493846675e-07
3.353 0.687401574803 0.016171875 0.000239280520838 7.28652164347e-07
3.353 0.69842519685 0.016171875 0.000260902696696 9.37629061306e-07
3.353 0.709448818898 0.016171875 0.00028707531578 9.46635631046e-07
3.353 0.720472440945 0.016171875 0.000313357911434 1.03801295568e-06
3.353 0.731496062992 0.016171875 0.000339775571646 1.20206835884e-06
3.353 0.742519685039 0.016171875 0.000370060040497 1.43348567252e-06
3.353 0.753543307087 0.016171875 0.000395654043566 1.45666510441e-06
3.353 0.764566929134 0.016171875 0.000426772274901 1.4443580004e-06
3.353 0.775590551181 0.016171875 0.00045633059279 1.64195926855e-06
3.353 0.786614173228 0.016171875 0.000484820810528 1.57457758626e-06
3.353 0.797637795276 0.016171875 0.000518581197742 1.84188884204e-06
3.353 0.808661417323 0.016171875 0.000547308163344 1.75505504384e-06
3.353 0.81968503937 0.016171875 0.000580762039819 1.91252887523e-06
3.353 0.830708661417 0.016171875 0.000602843251181 2.10155214028e-06
3.353 0.841732283465 0.016171875 0.000649269135842 2.25678716326e-06
3.353 0.852755905512 0.016171875 0.000677314330312 2.42415534186e-06
3.353 0.863779527559 0.016171875 0.000716428434939 2.37068751293e-06
3.353 0.874803149606 0.016171875 0.000748194556788 2.389918951e-06
3.353 0.885826771654 0.016171875 0.000788267818715 2.48007851409e-06
3.353 0.896850393701 0.016171875 0.000819857117201 2.55744760929e-06
3.353 0.907874015748 0.016171875 0.000859684608759 2.98324999946e-06
3.353 0.918897637795 0.016171875 0.000899549764678 2.9339242402e-06
3.353 0.929921259843 0.016171875 0.000940097171149 3.98071385723e-06
3.353 0.94094488189 0.016171875 0.000982130452448 3.93393401022e-06
3.353 0.951968503937 0.016171875 0.00102513399373 3.55239674684e-06
3.353 0.962992125984 0.016171875 0.00105873565191 3.3271710573e-06
3.353 0.974015748031 0.016171875 0.0011098271559 3.47155597791e-06
3.353 0.985039370079 0.016171875 0.00115059329372 3.42498082356e-06
3.353 0.996062992126 0.016171875 0.00119460010745 3.91390602614e-06
3.353 1.00708661417 0.016171875 0.0012241800644 4.37735092557e-06
3.353 1.01811023622 0.016171875 0.00127844613238 4.36339477966e-06
3.353 1.02913385827 0.016171875 0.00131536855897 5.12367893688e-06
3.353 1.04015748031 0.016171875 0.00137318086703 4.27134225789e-06
3.353 1.05118110236 0.016171875 0.00142441566785 5.16004950847e-06
3.353 1.06220472441 0.016171875 0.00146745778775 4.84270653175e-06
3.353 1.07322834646 0.016171875 0.00151136831005 5.41287287659e-06
3.353 1.0842519685 0.016171875 0.00155734749213 5.50438542795e-06
3.353 1.09527559055 0.016171875 0.00160508632019 7.78911691752e-06
3.353 1.1062992126 0.016171875 0.00167088459606 5.55046861298e-06
3.353 1.11732283465 0.016171875 0.00170134610989 6.06077878884e-06
3.353 1.12834645669 0.016171875 0.00177528953162 5.62513703599e-06
3.353 1.13937007874 0.016171875 0.00181962174402 6.11952795133e-06
3.353 1.15039370079 0.016171875 0.00187594935401 5.91460194116e-06
3.353 1.16141732283 0.016171875 0.00193583636333 8.58654967992e-06
3.353 1.17244094488 0.016171875 0.00197075589809 7.8119075016e-06
3.353 1.18346456693 0.016171875 0.00202860714797 6.43401797918e-06
3.353 1.19448818898 0.016171875 0.00208326108524 7.15242502258e-06
3.353 1.20551181102 0.016171875 0.00213866771087 6.96341183452e-06
3.353 1.21653543307 0.016171875 0.00219644716856 7.50980075977e-06
3.353 1.22755905512 0.016171875 0.00223605606429 7.50098155201e-06
3.353 1.23858267717 0.016171875 0.00231924951262 8.51899148834e-06
3.353 1.24960629921 0.016171875 0.00234947860018 6.96955883813e-06
3.353 1.26062992126 0.016171875 0.00241878926073 7.96824465321e-06
3.353 1.27165354331 0.016171875 0.00246501541139 8.80977948055e-06
3.353 1.28267716535 0.016171875 0.00253679507648 7.83205665932e-06
3.353 1.2937007874 0.016171875 0.00257558858025 8.99329843619e-06
3.353 1.30472440945 0.016171875 0.00265629678572 8.9065685763e-06
